Ticker,Periodo,Aluguéis,Ativo total,CRIs,Caixa,Disponibilidades,FIIs,Imóveis,Outros,Outros val. pagar,Passivo total,Patrimônio líquido,Rend. a distribuir,Renda fixa,Taxa administração,Taxa performance,Total investido,Títulos privados,Títulos públicos,Valores a receber,Venda de imóveis,Data,Ano,Mes,Dia
EURO11,4/2022,925.0,122496.0,0.0,39.0,2003.0,0.0,118350.0,0.0,1725.0,2474.0,120022.0,703.0,1299.0,46.0,0.0,118350.0,665.0,665.0,2143.0,0.0,2022-04-01,2022,4,1
EURO11,4/2023,842.0,127522.0,0.0,11.0,1920.0,0.0,123497.0,0.0,1962.0,2731.0,124791.0,718.0,0.0,51.0,0.0,123497.0,1908.0,1908.0,2105.0,0.0,2023-04-01,2023,4,1
EURO11,4/2024,824.0,132507.0,0.0,11.0,2053.0,0.0,128143.0,0.0,2107.0,2887.0,129620.0,722.0,0.0,59.0,0.0,128143.0,2042.0,2042.0,2311.0,0.0,2024-04-01,2024,4,1
EURO11,5/2017,530.0,121213.0,0.0,6.0,5210.0,0.0,115361.0,0.0,7.0,125.0,121088.0,81.0,5203.0,38.0,0.0,115361.0,0.0,0.0,643.0,0.0,2017-05-01,2017,5,1
EURO11,5/2018,709.0,119724.0,0.0,38.0,1320.0,0.0,117685.0,0.0,99.0,603.0,119121.0,466.0,0.0,38.0,0.0,117685.0,1256.0,1256.0,719.0,0.0,2018-05-01,2018,5,1
EURO11,5/2019,532.0,123084.0,0.0,24.0,1444.0,0.0,121084.0,0.0,123.0,381.0,122704.0,217.0,0.0,40.0,0.0,121084.0,1420.0,1420.0,556.0,0.0,2019-05-01,2019,5,1
EURO11,5/2020,782.0,118785.0,0.0,34.0,1778.0,0.0,116215.0,0.0,681.0,1001.0,117784.0,277.0,0.0,43.0,0.0,116215.0,1744.0,1744.0,792.0,0.0,2020-05-01,2020,5,1
EURO11,5/2021,1.047,111628.0,0.0,106.0,2026.0,0.0,107400.0,0.0,2193.0,2757.0,108871.0,518.0,1213.0,46.0,0.0,107400.0,706.0,706.0,2202.0,0.0,2021-05-01,2021,5,1
EURO11,5/2022,948.0,122747.0,0.0,30.0,1735.0,0.0,118803.0,0.0,1965.0,2664.0,120083.0,653.0,1313.0,46.0,0.0,118803.0,392.0,392.0,2209.0,0.0,2022-05-01,2022,5,1
EURO11,5/2023,890.0,127527.0,0.0,43.0,1872.0,0.0,123497.0,0.0,1964.0,2668.0,124859.0,653.0,0.0,51.0,0.0,123497.0,1829.0,1829.0,2158.0,0.0,2023-05-01,2023,5,1
EURO11,5/2024,824.0,132697.0,0.0,19.0,2004.0,0.0,128376.0,0.0,2281.0,3061.0,129636.0,722.0,0.0,59.0,0.0,128376.0,1985.0,1985.0,2317.0,0.0,2024-05-01,2024,5,1
EURO11,6/2017,511.0,124671.0,0.0,33.0,4716.0,0.0,119411.0,0.0,3356.0,3667.0,121004.0,273.0,4683.0,38.0,0.0,119411.0,0.0,0.0,545.0,0.0,2017-06-01,2017,6,1
EURO11,6/2018,674.0,119702.0,0.0,39.0,1336.0,0.0,117685.0,0.0,78.0,469.0,119233.0,351.0,0.0,40.0,0.0,117685.0,1272.0,1272.0,681.0,0.0,2018-06-01,2018,6,1
EURO11,6/2019,460.0,123015.0,0.0,60.0,1415.0,0.0,121084.0,0.0,114.0,394.0,122621.0,236.0,0.0,43.0,0.0,121084.0,1355.0,1355.0,516.0,0.0,2019-06-01,2019,6,1
EURO11,6/2020,818.0,118737.0,0.0,33.0,1696.0,0.0,116215.0,0.0,525.0,899.0,117838.0,328.0,0.0,46.0,0.0,116215.0,1664.0,1664.0,826.0,0.0,2020-06-01,2020,6,1
EURO11,6/2021,1.059,111610.0,0.0,83.0,1977.0,0.0,107400.0,0.0,2155.0,2693.0,108917.0,538.0,1217.0,0.0,0.0,107400.0,676.0,676.0,2233.0,0.0,2021-06-01,2021,6,1
EURO11,6/2022,903.0,122756.0,0.0,27.0,1811.0,0.0,118858.0,0.0,2053.0,2776.0,119980.0,672.0,1327.0,51.0,0.0,118858.0,457.0,457.0,2086.0,0.0,2022-06-01,2022,6,1
EURO11,6/2023,903.0,127585.0,0.0,17.0,1894.0,0.0,123497.0,0.0,1968.0,2756.0,124829.0,729.0,0.0,59.0,0.0,123497.0,1877.0,1877.0,2194.0,0.0,2023-06-01,2023,6,1
EURO11,6/2024,827.0,132761.0,0.0,29.0,2059.0,0.0,128376.0,0.0,2307.0,3087.0,129673.0,722.0,74.0,59.0,0.0,128376.0,1957.0,1957.0,2325.0,0.0,2024-06-01,2024,6,1
EURO11,7/2017,491.0,124717.0,0.0,10.0,4631.0,0.0,119558.0,0.0,3434.0,3687.0,121030.0,215.0,4621.0,38.0,0.0,119558.0,0.0,0.0,527.0,0.0,2017-07-01,2017,7,1
EURO11,7/2018,480.0,119635.0,0.0,26.0,1463.0,0.0,117685.0,0.0,53.0,444.0,119191.0,351.0,0.0,40.0,0.0,117685.0,1412.0,1412.0,486.0,0.0,2018-07-01,2018,7,1
EURO11,7/2019,451.0,122992.0,0.0,9.0,1413.0,0.0,121084.0,0.0,98.0,378.0,122615.0,236.0,0.0,43.0,0.0,121084.0,1403.0,1403.0,496.0,0.0,2019-07-01,2019,7,1
EURO11,7/2020,758.0,118630.0,0.0,58.0,1650.0,0.0,116215.0,0.0,613.0,956.0,117673.0,297.0,0.0,46.0,0.0,116215.0,1592.0,1592.0,765.0,0.0,2020-07-01,2020,7,1
EURO11,7/2021,1.038,111619.0,0.0,114.0,2016.0,0.0,107400.0,0.0,2040.0,2643.0,108977.0,557.0,1222.0,46.0,0.0,107400.0,679.0,679.0,2204.0,0.0,2021-07-01,2021,7,1
EURO11,7/2022,882.0,122696.0,0.0,40.0,1771.0,0.0,118858.0,0.0,1996.0,2719.0,119977.0,672.0,938.0,51.0,0.0,118858.0,793.0,793.0,2066.0,0.0,2022-07-01,2022,7,1
EURO11,7/2023,892.0,127547.0,0.0,27.0,1889.0,0.0,123497.0,0.0,1914.0,2683.0,124864.0,710.0,0.0,59.0,0.0,123497.0,1862.0,1862.0,2161.0,0.0,2023-07-01,2023,7,1
EURO11,7/2024,824.0,132828.0,0.0,5.0,2122.0,0.0,128376.0,0.0,2331.0,3111.0,129717.0,722.0,696.0,59.0,0.0,128376.0,1422.0,1422.0,2329.0,0.0,2024-07-01,2024,7,1
EURO11,8/2017,608.0,124732.0,0.0,34.0,4534.0,0.0,119558.0,0.0,3144.0,3569.0,121162.0,388.0,4501.0,38.0,0.0,119558.0,0.0,0.0,639.0,0.0,2017-08-01,2017,8,1
EURO11,8/2018,495.0,119746.0,0.0,49.0,1561.0,0.0,117685.0,0.0,55.0,446.0,119300.0,351.0,0.0,40.0,0.0,117685.0,1486.0,1486.0,500.0,0.0,2018-08-01,2018,8,1
EURO11,8/2019,458.0,126392.0,0.0,27.0,4815.0,0.0,121084.0,0.0,152.0,2831.0,123561.0,2.636,0.0,43.0,0.0,121084.0,4789.0,4789.0,493.0,0.0,2019-08-01,2019,8,1
EURO11,8/2020,780.0,118586.0,0.0,56.0,1587.0,0.0,116215.0,0.0,569.0,913.0,117674.0,297.0,0.0,46.0,0.0,116215.0,1531.0,1531.0,785.0,0.0,2020-08-01,2020,8,1
EURO11,8/2021,1.017,111596.0,0.0,118.0,1985.0,0.0,107416.0,0.0,1964.0,2586.0,109009.0,576.0,1228.0,46.0,0.0,107416.0,640.0,640.0,2196.0,0.0,2021-08-01,2021,8,1
EURO11,8/2022,756.0,122672.0,0.0,27.0,1751.0,0.0,118858.0,0.0,2034.0,2757.0,119915.0,672.0,836.0,51.0,0.0,118858.0,888.0,888.0,2062.0,0.0,2022-08-01,2022,8,1
EURO11,8/2023,881.0,127754.0,0.0,34.0,1918.0,0.0,123543.0,0.0,2100.0,2880.0,124873.0,722.0,0.0,59.0,0.0,123543.0,1883.0,1883.0,2294.0,0.0,2023-08-01,2023,8,1
EURO11,9/2017,502.0,124042.0,0.0,124.0,3948.0,0.0,119558.0,0.0,2439.0,2865.0,121177.0,388.0,3824.0,38.0,0.0,119558.0,0.0,0.0,536.0,0.0,2017-09-01,2017,9,1
EURO11,9/2018,509.0,119744.0,0.0,17.0,1536.0,0.0,117685.0,0.0,46.0,456.0,119288.0,370.0,0.0,40.0,0.0,117685.0,1493.0,1493.0,522.0,0.0,2018-09-01,2018,9,1
EURO11,9/2019,419.0,123975.0,0.0,34.0,1488.0,0.0,122024.0,0.0,206.0,486.0,123489.0,237.0,0.0,43.0,0.0,122024.0,1454.0,1454.0,462.0,0.0,2019-09-01,2019,9,1
EURO11,9/2020,773.0,118712.0,0.0,87.0,1610.0,0.0,116242.0,0.0,626.0,970.0,117743.0,297.0,0.0,46.0,0.0,116242.0,1523.0,1523.0,860.0,0.0,2020-09-01,2020,9,1
EURO11,9/2021,982.0,111532.0,0.0,128.0,2015.0,0.0,107416.0,0.0,1921.0,2562.0,108970.0,595.0,1234.0,46.0,0.0,107416.0,653.0,653.0,2101.0,0.0,2021-09-01,2021,9,1
EURO11,9/2022,858.0,122686.0,0.0,36.0,1643.0,0.0,118858.0,0.0,1966.0,2689.0,119997.0,672.0,542.0,51.0,0.0,118858.0,1066.0,1066.0,2184.0,0.0,2022-09-01,2022,9,1
EURO11,9/2023,881.0,127712.0,0.0,7.0,1868.0,0.0,123543.0,0.0,2034.0,2814.0,124897.0,722.0,0.0,59.0,0.0,123543.0,1860.0,1860.0,2301.0,0.0,2023-09-01,2023,9,1
EVBI11,1/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-01,2020,1,1
EVBI11,1/2021,865.0,128303.0,0.0,300.0,4216.0,0.0,122194.0,0.0,21765.0,22550.0,105753.0,757.0,3916.0,27.0,0.0,122194.0,0.0,0.0,1894.0,0.0,2021-01-01,2021,1,1
EVBI11,1/2022,1.202,192304.0,0.0,2.0,19510.0,0.0,171038.0,0.0,51054.0,52777.0,139527.0,1.62,19508.0,104.0,0.0,171038.0,0.0,0.0,1756.0,0.0,2022-01-01,2022,1,1
EVBI11,1/2023,2.09,293817.0,0.0,2.0,22084.0,0.0,266269.0,0.0,124972.0,126762.0,167055.0,1.654,22082.0,136.0,0.0,266269.0,0.0,0.0,5464.0,0.0,2023-01-01,2023,1,1
EVBI11,1/2024,2.058,300519.0,0.0,0.0,43491.0,0.0,254648.0,0.0,59257.0,61132.0,239387.0,1.64,43491.0,235.0,0.0,254648.0,0.0,0.0,2380.0,0.0,2024-01-01,2024,1,1
EVBI11,10/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-01,2020,10,1
EVBI11,10/2021,971.0,134957.0,0.0,122.0,6293.0,0.0,127537.0,0.0,24282.0,25070.0,109887.0,709.0,6170.0,78.0,0.0,127537.0,0.0,0.0,1127.0,0.0,2021-10-01,2021,10,1
EVBI11,10/2022,1.606,223354.0,0.0,3.0,27789.0,0.0,189089.0,0.0,80823.0,82280.0,141074.0,1.38,27786.0,77.0,0.0,189089.0,0.0,0.0,6475.0,0.0,2022-10-01,2022,10,1
EVBI11,10/2023,2.146,309169.0,0.0,0.0,15866.0,0.0,290922.0,0.0,93903.0,95730.0,213440.0,1.615,15866.0,211.0,0.0,290922.0,0.0,0.0,2382.0,0.0,2023-10-01,2023,10,1
EVBI11,11/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-01,2020,11,1
EVBI11,11/2021,1.088,192090.0,0.0,106.0,19810.0,0.0,170729.0,0.0,81448.0,82257.0,109833.0,709.0,19704.0,100.0,0.0,170729.0,0.0,0.0,1550.0,0.0,2021-11-01,2021,11,1
EVBI11,11/2022,1.623,248861.0,0.0,2.0,52972.0,0.0,189140.0,0.0,79481.0,81175.0,167686.0,1.587,52970.0,107.0,0.0,189140.0,0.0,0.0,6749.0,0.0,2022-11-01,2022,11,1
EVBI11,11/2023,2.159,309077.0,0.0,0.0,15751.0,0.0,290922.0,0.0,93687.0,95516.0,213562.0,1.615,15750.0,213.0,0.0,290922.0,0.0,0.0,2405.0,0.0,2023-11-01,2023,11,1
EVBI11,12/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-01,2020,12,1
EVBI11,12/2022,1.621,272677.0,0.0,2.0,1602.0,0.0,266228.0,0.0,104068.0,105788.0,166888.0,1.587,1599.0,134.0,0.0,266228.0,0.0,0.0,4847.0,0.0,2022-12-01,2022,12,1
EVBI11,12/2023,2.169,298658.0,0.0,1.0,3622.0,0.0,292615.0,0.0,59079.0,63337.0,235321.0,4.045,3621.0,214.0,0.0,292615.0,0.0,0.0,2422.0,0.0,2023-12-01,2023,12,1
EVBI11,2/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02-01,2020,2,1
EVBI11,2/2021,878.0,128325.0,0.0,398.0,3088.0,0.0,123336.0,0.0,21715.0,22438.0,105886.0,698.0,2690.0,26.0,0.0,123336.0,0.0,0.0,1901.0,0.0,2021-02-01,2021,2,1
EVBI11,2/2022,1.209,191945.0,0.0,124.0,19007.0,0.0,171076.0,0.0,51099.0,52507.0,139438.0,1.336,18883.0,72.0,0.0,171076.0,0.0,0.0,1862.0,0.0,2022-02-01,2022,2,1
EVBI11,2/2023,2.099,296724.0,0.0,6.0,24649.0,0.0,266460.0,0.0,127390.0,129720.0,167003.0,2.22,24643.0,110.0,0.0,266460.0,0.0,0.0,5614.0,0.0,2023-02-01,2023,2,1
EVBI11,2/2024,1.932,299377.0,0.0,1.0,42457.0,0.0,254648.0,0.0,58413.0,60463.0,238914.0,1.81,42456.0,239.0,0.0,254648.0,0.0,0.0,2272.0,0.0,2024-02-01,2024,2,1
EVBI11,3/2021,865.0,127361.0,0.0,33.0,2439.0,0.0,123519.0,0.0,20796.0,21523.0,105838.0,698.0,2406.0,30.0,0.0,123519.0,0.0,0.0,1403.0,0.0,2021-03-01,2021,3,1
EVBI11,3/2022,1.222,191771.0,0.0,3.0,18678.0,0.0,171097.0,0.0,51375.0,52796.0,138975.0,1.336,18675.0,84.0,0.0,171097.0,0.0,0.0,1996.0,0.0,2022-03-01,2022,3,1
EVBI11,3/2023,2.067,296641.0,0.0,4.0,22319.0,0.0,269635.0,0.0,104826.0,107593.0,189048.0,2.624,22315.0,142.0,0.0,269635.0,0.0,0.0,4687.0,0.0,2023-03-01,2023,3,1
EVBI11,3/2024,1.932,297637.0,0.0,1.0,40716.0,0.0,254648.0,0.0,57047.0,59096.0,238541.0,1.81,40716.0,239.0,0.0,254648.0,0.0,0.0,2273.0,0.0,2024-03-01,2024,3,1
EVBI11,4/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2020,4,1
EVBI11,4/2021,951.0,127504.0,0.0,5.0,2462.0,0.0,123519.0,0.0,20814.0,21539.0,105965.0,698.0,2457.0,27.0,0.0,123519.0,0.0,0.0,1523.0,0.0,2021-04-01,2021,4,1
EVBI11,4/2022,1.302,215560.0,0.0,4.0,27358.0,0.0,184964.0,0.0,75847.0,77255.0,138305.0,1.336,27354.0,72.0,0.0,184964.0,0.0,0.0,3238.0,0.0,2022-04-01,2022,4,1
EVBI11,4/2023,2.036,296868.0,0.0,3.0,22536.0,0.0,269690.0,0.0,105005.0,108095.0,188774.0,2.964,22533.0,125.0,0.0,269690.0,0.0,0.0,4642.0,0.0,2023-04-01,2023,4,1
EVBI11,4/2024,1.835,297228.0,0.0,0.0,10982.0,29383.0,254648.0,0.0,56924.0,58973.0,238255.0,1.81,10982.0,239.0,0.0,284031.0,0.0,0.0,2215.0,0.0,2024-04-01,2024,4,1
EVBI11,5/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-01,2020,5,1
EVBI11,5/2021,933.0,127595.0,0.0,4.0,2566.0,0.0,123519.0,0.0,20798.0,21524.0,106071.0,698.0,2562.0,28.0,0.0,123519.0,0.0,0.0,1509.0,0.0,2021-05-01,2021,5,1
EVBI11,5/2022,1.349,215606.0,0.0,2.0,27243.0,0.0,185042.0,0.0,76711.0,78130.0,137475.0,1.336,27241.0,83.0,0.0,185042.0,0.0,0.0,3321.0,0.0,2022-05-01,2022,5,1
EVBI11,5/2023,2.122,315796.0,0.0,3.0,22415.0,0.0,288516.0,0.0,124078.0,127527.0,188269.0,3.294,22412.0,155.0,0.0,288516.0,0.0,0.0,4865.0,0.0,2023-05-01,2023,5,1
EVBI11,5/2024,1.94,296696.0,0.0,1.0,4553.0,35044.0,254648.0,0.0,56738.0,58787.0,237909.0,1.81,4552.0,238.0,0.0,289692.0,0.0,0.0,2451.0,0.0,2024-05-01,2024,5,1
EVBI11,6/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-01,2020,6,1
EVBI11,6/2021,947.0,132453.0,0.0,4.0,2671.0,0.0,127314.0,0.0,21856.0,22582.0,109871.0,698.0,2667.0,28.0,0.0,127314.0,0.0,0.0,2468.0,0.0,2021-06-01,2021,6,1
EVBI11,6/2022,1.568,218770.0,0.0,2.0,27128.0,0.0,188654.0,0.0,78059.0,79259.0,139511.0,1.12,27126.0,79.0,0.0,188654.0,0.0,0.0,2988.0,0.0,2022-06-01,2022,6,1
EVBI11,6/2023,2.125,310751.0,0.0,2.0,15494.0,0.0,290246.0,0.0,94559.0,98431.0,212320.0,3.713,15492.0,159.0,0.0,290246.0,0.0,0.0,5011.0,0.0,2023-06-01,2023,6,1
EVBI11,6/2024,1.946,303212.0,0.0,1.0,3728.0,35200.0,261974.0,0.0,57216.0,62014.0,241198.0,4.584,3727.0,214.0,0.0,297174.0,0.0,0.0,2311.0,0.0,2024-06-01,2024,6,1
EVBI11,7/2021,950.0,131238.0,0.0,9.0,2701.0,0.0,127424.0,0.0,20878.0,21617.0,109620.0,709.0,2692.0,30.0,0.0,127424.0,0.0,0.0,1112.0,0.0,2021-07-01,2021,7,1
EVBI11,7/2022,1.56,218998.0,0.0,3.0,27251.0,0.0,188673.0,0.0,78277.0,79737.0,139260.0,1.38,27248.0,80.0,0.0,188673.0,0.0,0.0,3074.0,0.0,2022-07-01,2022,7,1
EVBI11,7/2023,2.111,308757.0,0.0,0.0,15374.0,0.0,290249.0,0.0,93551.0,97678.0,211079.0,3.938,15373.0,189.0,0.0,290249.0,0.0,0.0,3135.0,0.0,2023-07-01,2023,7,1
EVBI11,7/2024,1.946,379454.0,0.0,0.0,872.0,114165.0,262087.0,0.0,56436.0,59066.0,320388.0,2.412,872.0,217.0,0.0,376252.0,0.0,0.0,2329.0,0.0,2024-07-01,2024,7,1
EVBI11,8/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-01,2020,8,1
EVBI11,8/2021,939.0,131627.0,0.0,41.0,2982.0,0.0,127482.0,0.0,20949.0,21688.0,109939.0,709.0,2940.0,30.0,0.0,127482.0,0.0,0.0,1162.0,0.0,2021-08-01,2021,8,1
EVBI11,8/2022,1.547,218239.0,0.0,2.0,27232.0,0.0,188964.0,0.0,76862.0,78330.0,139909.0,1.38,27230.0,89.0,0.0,188964.0,0.0,0.0,2044.0,0.0,2022-08-01,2022,8,1
EVBI11,8/2023,2.128,308613.0,0.0,0.0,15067.0,0.0,290246.0,0.0,93458.0,97529.0,211085.0,3.858,15066.0,212.0,0.0,290246.0,0.0,0.0,3301.0,0.0,2023-08-01,2023,8,1
EVBI11,9/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-01,2020,9,1
EVBI11,9/2021,950.0,131778.0,0.0,5.0,3141.0,0.0,127537.0,0.0,21058.0,21851.0,109927.0,709.0,3136.0,84.0,0.0,127537.0,0.0,0.0,1100.0,0.0,2021-09-01,2021,9,1
EVBI11,9/2022,1.566,221352.0,0.0,2.0,26966.0,0.0,189072.0,0.0,79455.0,80915.0,140436.0,1.38,26963.0,81.0,0.0,189072.0,0.0,0.0,5314.0,0.0,2022-09-01,2022,9,1
EVBI11,9/2023,2.152,308627.0,0.0,0.0,15336.0,0.0,290918.0,0.0,93409.0,97583.0,211044.0,3.963,15335.0,211.0,0.0,290918.0,0.0,0.0,2373.0,0.0,2023-09-01,2023,9,1
FAED11,1/2017,1.093,110745.0,0.0,1.0,1395.0,0.0,108200.0,0.0,73.0,1176.0,109568.0,1.068,1395.0,35.0,0.0,108200.0,0.0,0.0,1149.0,0.0,2017-01-01,2017,1,1
FAED11,1/2018,982.0,104344.0,0.0,0.0,1368.0,0.0,101933.0,0.0,76.0,1056.0,103289.0,945.0,1367.0,34.0,0.0,101933.0,0.0,0.0,1044.0,0.0,2018-01-01,2018,1,1
FAED11,1/2019,1.006,135771.0,0.0,0.0,1431.0,0.0,133271.0,0.0,103.0,1151.0,134620.0,1.005,1431.0,43.0,0.0,133271.0,0.0,0.0,1069.0,0.0,2019-01-01,2019,1,1
FAED11,1/2020,1.077,133054.0,0.0,0.0,1774.0,0.0,130142.0,0.0,83.0,1423.0,131631.0,1.292,1774.0,49.0,0.0,130142.0,0.0,0.0,1138.0,0.0,2020-01-01,2020,1,1
FAED11,1/2021,928.0,138751.0,0.0,0.0,2040.0,0.0,135716.0,0.0,93.0,1430.0,137321.0,1.284,2040.0,54.0,0.0,135716.0,0.0,0.0,995.0,0.0,2021-01-01,2021,1,1
FAED11,1/2022,857.0,140297.0,0.0,0.0,2225.0,0.0,137133.0,0.0,583.0,1463.0,138834.0,821.0,2225.0,59.0,0.0,137133.0,0.0,0.0,939.0,0.0,2022-01-01,2022,1,1
FAED11,1/2023,1.088,141526.0,0.0,0.0,2387.0,0.0,138051.0,0.0,669.0,1782.0,139744.0,1.053,2387.0,61.0,0.0,138051.0,0.0,0.0,1088.0,0.0,2023-01-01,2023,1,1
FAED11,1/2024,1.059,153099.0,0.0,0.0,9982.0,0.0,142058.0,0.0,817.0,876.0,152223.0,0.0,9981.0,59.0,0.0,142058.0,0.0,0.0,1059.0,0.0,2024-01-01,2024,1,1
FAED11,10/2017,955.0,110593.0,0.0,0.0,1424.0,0.0,108200.0,0.0,45.0,994.0,109600.0,913.0,1424.0,36.0,0.0,108200.0,0.0,0.0,969.0,0.0,2017-10-01,2017,10,1
FAED11,10/2018,1.0,104327.0,0.0,0.0,1380.0,0.0,101933.0,0.0,38.0,1051.0,103276.0,977.0,1380.0,36.0,0.0,101933.0,0.0,0.0,1014.0,0.0,2018-10-01,2018,10,1
FAED11,10/2019,1.043,122807.0,0.0,0.0,1689.0,0.0,120061.0,0.0,31.0,1285.0,121522.0,1.21,1689.0,44.0,0.0,120061.0,0.0,0.0,1056.0,0.0,2019-10-01,2019,10,1
FAED11,10/2020,889.0,133002.0,0.0,0.0,1955.0,0.0,130142.0,0.0,83.0,1329.0,131674.0,1.194,1954.0,52.0,0.0,130142.0,0.0,0.0,906.0,0.0,2020-10-01,2020,10,1
FAED11,10/2021,789.0,138661.0,0.0,0.0,2140.0,0.0,135716.0,0.0,34.0,1252.0,137410.0,1.164,2140.0,53.0,0.0,135716.0,0.0,0.0,805.0,0.0,2021-10-01,2021,10,1
FAED11,10/2022,1.027,140502.0,0.0,0.0,2327.0,0.0,137133.0,0.0,636.0,1683.0,138820.0,988.0,2327.0,58.0,0.0,137133.0,0.0,0.0,1043.0,0.0,2022-10-01,2022,10,1
FAED11,10/2023,1.012,141574.0,0.0,0.0,2505.0,0.0,138051.0,0.0,778.0,838.0,140736.0,0.0,2505.0,60.0,0.0,138051.0,0.0,0.0,1018.0,0.0,2023-10-01,2023,10,1
FAED11,11/2017,955.0,110599.0,0.0,0.0,1437.0,0.0,108200.0,0.0,33.0,991.0,109608.0,922.0,1436.0,36.0,0.0,108200.0,0.0,0.0,962.0,0.0,2017-11-01,2017,11,1
FAED11,11/2018,1.0,104358.0,0.0,0.0,1419.0,0.0,101933.0,0.0,38.0,1086.0,103272.0,1.011,1418.0,37.0,0.0,101933.0,0.0,0.0,1007.0,0.0,2018-11-01,2018,11,1
FAED11,11/2019,1.043,122835.0,0.0,0.0,1724.0,0.0,120061.0,0.0,31.0,1307.0,121528.0,1.232,1724.0,45.0,0.0,120061.0,0.0,0.0,1049.0,0.0,2019-11-01,2019,11,1
FAED11,11/2020,889.0,132988.0,0.0,0.0,1948.0,0.0,130142.0,0.0,38.0,1264.0,131724.0,1.174,1947.0,52.0,0.0,130142.0,0.0,0.0,898.0,0.0,2020-11-01,2020,11,1
FAED11,11/2021,789.0,138677.0,0.0,0.0,2166.0,0.0,135716.0,0.0,25.0,1265.0,137412.0,1.187,2166.0,53.0,0.0,135716.0,0.0,0.0,795.0,0.0,2021-11-01,2021,11,1
FAED11,11/2022,1.027,140506.0,0.0,0.0,2336.0,0.0,137133.0,0.0,645.0,1684.0,138821.0,982.0,2336.0,58.0,0.0,137133.0,0.0,0.0,1037.0,0.0,2022-11-01,2022,11,1
FAED11,11/2023,1.012,141558.0,0.0,0.0,2492.0,0.0,138051.0,0.0,800.0,860.0,140698.0,0.0,2492.0,60.0,0.0,138051.0,0.0,0.0,1015.0,0.0,2023-11-01,2023,11,1
FAED11,12/2017,982.0,104368.0,0.0,0.0,1453.0,0.0,101933.0,0.0,32.0,1093.0,103275.0,1.025,1452.0,36.0,0.0,101933.0,0.0,0.0,982.0,0.0,2017-12-01,2017,12,1
FAED11,12/2018,1.006,135719.0,0.0,0.0,1442.0,0.0,133271.0,0.0,38.0,799.0,134920.0,724.0,1441.0,37.0,0.0,133271.0,0.0,0.0,1006.0,0.0,2018-12-01,2018,12,1
FAED11,12/2019,1.077,132957.0,0.0,0.0,1737.0,0.0,130142.0,0.0,20.0,1330.0,131627.0,1.265,1737.0,45.0,0.0,130142.0,0.0,0.0,1078.0,0.0,2019-12-01,2019,12,1
FAED11,12/2020,928.0,138650.0,0.0,0.0,2006.0,0.0,135716.0,0.0,24.0,1333.0,137317.0,1.256,2006.0,54.0,0.0,135716.0,0.0,0.0,928.0,0.0,2020-12-01,2020,12,1
FAED11,12/2021,857.0,140176.0,0.0,0.0,2186.0,0.0,137133.0,0.0,25.0,1341.0,138835.0,1.257,2186.0,59.0,0.0,137133.0,0.0,0.0,857.0,0.0,2021-12-01,2021,12,1
FAED11,12/2022,1.088,141486.0,0.0,0.0,2347.0,0.0,138051.0,0.0,647.0,1734.0,139752.0,1.026,2346.0,61.0,0.0,138051.0,0.0,0.0,1088.0,0.0,2022-12-01,2022,12,1
FAED11,12/2023,1.059,145596.0,0.0,0.0,2479.0,0.0,142058.0,0.0,794.0,1793.0,143803.0,940.0,2478.0,59.0,0.0,142058.0,0.0,0.0,1060.0,0.0,2023-12-01,2023,12,1
FAED11,2/2017,1.093,110720.0,0.0,0.0,1380.0,0.0,108200.0,0.0,48.0,1136.0,109584.0,1.053,1380.0,36.0,0.0,108200.0,0.0,0.0,1140.0,0.0,2017-02-01,2017,2,1
